======== DOING TESTS ( 2 , ...,  100000 ) with  25  trial size ========
# of Trials:  25 ; test data set size:  2
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.011415039546597639
var       =  0.20763356023567234
E[E_out]  =  0.21074325737284302

bias + var =  0.21904859978226998
E[E_out] - (bias + var) =  -0.008305342409426958

# of Trials:  25 ; test data set size:  3
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.45931221194171035
var       =  0.5532033160633842
E[E_out]  =  0.990387395362559

bias + var =  1.0125155280050946
E[E_out] - (bias + var) =  -0.022128132642535547

# of Trials:  25 ; test data set size:  4
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.13709757175957762
var       =  0.2971284771098626
E[E_out]  =  0.4223409097850457

bias + var =  0.4342260488694403
E[E_out] - (bias + var) =  -0.011885139084394536

# of Trials:  25 ; test data set size:  5
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.4827394635656551
var       =  0.5718664826013512
E[E_out]  =  1.0317312868629525

bias + var =  1.0546059461670063
E[E_out] - (bias + var) =  -0.022874659304053857

# of Trials:  25 ; test data set size:  6
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.07743226899221199
var       =  0.2657150167450573
E[E_out]  =  0.332518685067467

bias + var =  0.3431472857372693
E[E_out] - (bias + var) =  -0.010628600669802313

# of Trials:  25 ; test data set size:  7
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.2721449740883867
var       =  0.37070792099968886
E[E_out]  =  0.628024578248088

bias + var =  0.6428528950880756
E[E_out] - (bias + var) =  -0.014828316839987588

# of Trials:  25 ; test data set size:  8
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.14998946050268547
var       =  0.29899444997729135
E[E_out]  =  0.4370241324808852

bias + var =  0.4489839104799768
E[E_out] - (bias + var) =  -0.011959777999091648

# of Trials:  25 ; test data set size:  9
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.1142215784312359
var       =  0.2586389789687472
E[E_out]  =  0.3625149982412332

bias + var =  0.37286055739998314
E[E_out] - (bias + var) =  -0.010345559158749934

# of Trials:  25 ; test data set size:  10
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.19604011249054804
var       =  0.3817394895434903
E[E_out]  =  0.5625100224522988

bias + var =  0.5777796020340383
E[E_out] - (bias + var) =  -0.015269579581739579

# of Trials:  25 ; test data set size:  11
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.11177970540034617
var       =  0.2908748385786472
E[E_out]  =  0.3910195504358475

bias + var =  0.40265454397899336
E[E_out] - (bias + var) =  -0.011634993543145844

# of Trials:  25 ; test data set size:  12
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.1960291825312461
var       =  0.3244434073425491
E[E_out]  =  0.5074948535800934

bias + var =  0.5204725898737952
E[E_out] - (bias + var) =  -0.012977736293701858

# of Trials:  25 ; test data set size:  13
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.22382712883442554
var       =  0.3554532288104777
E[E_out]  =  0.5650622284924841

bias + var =  0.5792803576449033
E[E_out] - (bias + var) =  -0.014218129152419157

# of Trials:  25 ; test data set size:  14
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.46036948092244806
var       =  0.5386135791276613
E[E_out]  =  0.9774385168850028

bias + var =  0.9989830600501093
E[E_out] - (bias + var) =  -0.021544543165106567

# of Trials:  25 ; test data set size:  15
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.2564008640666861
var       =  0.38901753017359014
E[E_out]  =  0.6298576930333326

bias + var =  0.6454183942402762
E[E_out] - (bias + var) =  -0.015560701206943639

# of Trials:  25 ; test data set size:  20
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.15443386912629067
var       =  0.3079323634003931
E[E_out]  =  0.45004893799066803

bias + var =  0.46236623252668374
E[E_out] - (bias + var) =  -0.01231729453601571

# of Trials:  25 ; test data set size:  25
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.21999895421311216
var       =  0.3584811722980526
E[E_out]  =  0.5641408796192426

bias + var =  0.5784801265111648
E[E_out] - (bias + var) =  -0.01433924689192212

# of Trials:  25 ; test data set size:  30
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.18149618238723647
var       =  0.3445031906513263
E[E_out]  =  0.5122192454125097

bias + var =  0.5259993730385628
E[E_out] - (bias + var) =  -0.013780127626053018

# of Trials:  25 ; test data set size:  35
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.2269026577722845
var       =  0.3696940586301312
E[E_out]  =  0.5818089540572104

bias + var =  0.5965967164024157
E[E_out] - (bias + var) =  -0.014787762345205235

# of Trials:  25 ; test data set size:  40
-------------------------------------------------------------
g_hat(x)  =  -0.07859611752864858x + 0.036960958813820284
bias      =  0.16514746290786295
var       =  0.32250141022067774
E[E_out]  =  0.4747488167197136

bias + var =  0.48764887312854066
E[E_out] - (bias + var) =  -0.012900056408827132

# of Trials:  25 ; test data set size:  45
-------------------------------------------------------------
